overall,age,height_cm,weight_kg,club_position,pace,shooting,passing,dribbling,defending,physic,defending1,attacking1,skills1,mentality1,movement1,power
71,27,182,65,0,84.0,68.0,69.0,73.0,56.0,60.0,56.333333333333336,63.2,58.0,66.33333333333333,77.2,66.2
71,26,187,80,1,73.0,35.0,50.0,55.0,71.0,74.0,69.33333333333333,49.0,38.0,50.666666666666664,66.6,60.6
71,24,175,75,0,70.0,63.0,66.0,71.0,65.0,70.0,67.66666666666667,61.6,54.333333333333336,63.5,70.8,71.8
71,26,178,75,0,74.0,67.0,66.0,74.0,24.0,62.0,23.666666666666668,57.8,55.0,59.0,71.8,62.6
71,26,175,70,1,81.0,60.0,64.0,71.0,63.0,71.0,65.66666666666667,55.6,52.5,64.5,75.2,68.8
71,24,185,68,3,75.0,72.0,67.0,69.0,38.0,69.0,36.0,67.0,55.0,61.666666666666664,71.4,69.0
71,26,175,70,1,78.0,49.0,65.0,69.0,67.0,70.0,68.66666666666667,52.2,53.166666666666664,64.33333333333333,73.6,68.2
71,25,177,73,1,74.0,39.0,60.0,67.0,68.0,75.0,69.66666666666667,49.0,46.833333333333336,62.166666666666664,71.2,65.4
71,28,170,71,0,69.0,42.0,59.0,63.0,67.0,76.0,69.33333333333333,46.4,45.833333333333336,59.166666666666664,69.8,65.6
71,35,184,78,2,69.0,54.0,58.0,64.0,56.0,66.0,18.333333333333332,11.4,12.166666666666666,19.333333333333332,42.4,44.0
71,31,176,70,1,73.0,37.0,63.0,65.0,72.0,69.0,71.33333333333333,58.2,48.5,54.666666666666664,71.4,60.4
71,31,163,58,3,87.0,60.0,67.0,73.0,23.0,41.0,20.333333333333332,57.0,57.166666666666664,49.166666666666664,82.0,54.0
71,23,188,83,1,67.0,41.0,67.0,67.0,70.0,76.0,68.0,56.8,51.166666666666664,63.5,62.4,66.0
71,32,185,84,0,67.0,69.0,68.0,72.0,61.0,75.0,59.0,63.2,56.5,66.16666666666667,72.6,77.2
71,23,170,64,1,85.0,40.0,60.0,73.0,67.0,60.0,68.33333333333333,51.0,50.833333333333336,58.166666666666664,80.8,56.0
71,26,167,69,0,82.0,69.0,66.0,74.0,52.0,70.0,53.0,59.4,57.833333333333336,66.33333333333333,77.2,73.8
71,24,175,67,3,77.0,67.0,72.0,71.0,39.0,61.0,33.0,62.8,60.0,62.0,74.4,66.2
71,24,179,70,0,69.0,58.0,68.0,71.0,67.0,71.0,66.66666666666667,58.2,56.833333333333336,65.0,67.8,67.6
71,24,189,81,3,68.0,72.0,60.0,66.0,36.0,74.0,33.0,69.8,45.666666666666664,58.166666666666664,65.0,73.8
71,23,175,72,1,71.0,42.0,56.0,65.0,71.0,66.0,71.66666666666667,53.2,42.166666666666664,59.833333333333336,70.0,59.6
71,27,182,80,1,62.0,34.0,42.0,52.0,70.0,70.0,69.33333333333333,43.8,35.5,53.666666666666664,59.8,58.8
71,24,184,82,3,72.0,71.0,55.0,68.0,29.0,69.0,27.333333333333332,63.8,49.0,58.666666666666664,68.4,69.8
71,23,182,71,1,81.0,37.0,60.0,69.0,67.0,66.0,69.33333333333333,51.2,45.666666666666664,54.5,75.8,60.0
71,24,170,65,0,86.0,60.0,68.0,74.0,44.0,66.0,43.333333333333336,62.4,57.833333333333336,58.833333333333336,82.8,65.8
71,24,172,63,0,78.0,64.0,69.0,71.0,46.0,62.0,47.666666666666664,61.2,54.333333333333336,59.166666666666664,73.4,64.6
71,22,188,75,3,83.0,68.0,62.0,72.0,41.0,73.0,38.333333333333336,65.4,50.0,61.833333333333336,74.0,65.6
71,23,183,80,1,78.0,44.0,54.0,56.0,70.0,76.0,71.66666666666667,46.2,44.0,51.333333333333336,71.8,75.6
71,21,170,60,1,69.0,61.0,64.0,73.0,66.0,64.0,67.33333333333333,59.2,52.166666666666664,63.0,77.0,65.0
71,29,170,73,0,75.0,69.0,69.0,75.0,32.0,63.0,33.666666666666664,60.6,60.333333333333336,58.333333333333336,73.2,66.0
71,25,180,66,1,74.0,58.0,66.0,73.0,66.0,76.0,65.0,60.8,56.5,63.666666666666664,73.4,77.0
71,23,178,72,0,53.0,55.0,76.0,70.0,63.0,56.0,61.333333333333336,58.6,59.666666666666664,64.16666666666667,62.6,56.8
71,31,183,74,1,71.0,54.0,61.0,67.0,71.0,78.0,71.0,59.4,47.5,58.5,68.2,72.8
71,27,158,56,3,82.0,63.0,71.0,77.0,26.0,46.0,22.666666666666668,58.6,58.333333333333336,59.0,84.2,54.2
71,31,191,80,1,64.0,29.0,48.0,47.0,70.0,81.0,68.66666666666667,45.6,36.833333333333336,50.666666666666664,59.2,62.4
71,22,177,74,0,65.0,59.0,67.0,73.0,67.0,66.0,68.66666666666667,55.8,56.0,67.33333333333333,69.0,60.2
71,26,184,83,3,70.0,72.0,50.0,59.0,40.0,78.0,35.666666666666664,63.8,40.666666666666664,58.166666666666664,68.6,76.8
71,23,183,78,0,69.0,68.0,67.0,73.0,51.0,70.0,54.0,66.8,52.833333333333336,60.666666666666664,68.2,70.0
71,25,188,90,2,69.0,54.0,58.0,64.0,56.0,66.0,12.0,13.8,16.5,20.5,43.4,41.6
71,28,190,82,1,52.0,29.0,46.0,48.0,71.0,73.0,71.33333333333333,43.8,35.333333333333336,53.333333333333336,51.4,52.6
71,23,179,74,0,69.0,51.0,60.0,64.0,70.0,74.0,68.66666666666667,51.2,48.0,61.333333333333336,68.2,72.2
71,21,174,68,0,73.0,61.0,70.0,74.0,33.0,57.0,30.666666666666668,60.4,58.666666666666664,55.5,72.6,61.6
71,23,178,72,0,68.0,58.0,73.0,75.0,53.0,65.0,50.666666666666664,59.0,60.166666666666664,63.666666666666664,72.2,63.2
71,24,174,73,0,82.0,68.0,69.0,74.0,55.0,58.0,54.0,60.8,60.333333333333336,63.666666666666664,81.8,65.8
71,26,178,80,3,73.0,69.0,55.0,66.0,34.0,71.0,29.333333333333332,62.8,48.333333333333336,56.166666666666664,71.0,73.2
71,23,184,69,0,66.0,59.0,65.0,70.0,64.0,67.0,64.66666666666667,56.0,52.166666666666664,65.16666666666667,67.4,65.4
71,29,181,80,1,69.0,58.0,62.0,71.0,70.0,70.0,70.66666666666667,58.4,57.333333333333336,59.166666666666664,66.4,68.6
71,24,182,76,0,66.0,68.0,63.0,66.0,69.0,73.0,70.66666666666667,59.2,47.333333333333336,66.66666666666667,64.2,72.8
71,24,175,62,3,80.0,62.0,68.0,74.0,36.0,61.0,36.0,63.0,57.5,57.166666666666664,75.4,61.0
71,24,182,71,0,85.0,71.0,63.0,70.0,20.0,56.0,13.666666666666666,62.2,57.5,48.5,71.6,67.4
71,24,177,70,0,64.0,70.0,71.0,74.0,42.0,64.0,46.0,61.8,62.833333333333336,58.333333333333336,67.6,70.6
71,24,160,64,0,86.0,61.0,66.0,75.0,68.0,60.0,68.66666666666667,60.6,51.833333333333336,67.33333333333333,83.4,64.2
71,24,183,79,3,86.0,66.0,63.0,69.0,34.0,79.0,29.0,67.0,49.666666666666664,59.833333333333336,78.8,75.0
71,24,178,74,0,60.0,60.0,70.0,69.0,63.0,72.0,63.0,61.8,57.0,65.83333333333333,65.6,67.8
71,29,190,88,3,66.0,70.0,54.0,66.0,35.0,78.0,28.0,62.6,42.0,61.0,62.6,75.8
71,30,178,73,1,78.0,61.0,68.0,68.0,66.0,72.0,66.33333333333333,65.2,56.166666666666664,61.0,74.2,70.8
71,25,196,82,1,53.0,24.0,46.0,49.0,72.0,79.0,72.0,40.0,36.833333333333336,50.333333333333336,47.2,57.8
71,23,171,64,0,75.0,65.0,68.0,73.0,31.0,48.0,30.0,58.4,56.166666666666664,49.0,77.4,59.8
71,23,173,69,0,69.0,67.0,68.0,74.0,49.0,61.0,48.333333333333336,63.2,58.833333333333336,63.666666666666664,72.2,65.2
71,26,186,77,3,71.0,55.0,66.0,71.0,68.0,75.0,67.33333333333333,59.2,52.0,64.66666666666667,68.2,67.4
71,22,181,71,1,82.0,52.0,65.0,70.0,64.0,67.0,63.666666666666664,60.2,51.833333333333336,58.833333333333336,76.2,65.4
71,23,184,75,0,62.0,70.0,68.0,68.0,64.0,80.0,62.666666666666664,68.0,52.166666666666664,70.33333333333333,66.4,74.6
71,22,183,74,0,87.0,66.0,62.0,75.0,32.0,63.0,30.0,62.0,53.333333333333336,53.333333333333336,76.8,64.0
71,24,179,70,3,75.0,66.0,68.0,72.0,35.0,58.0,38.333333333333336,60.4,54.333333333333336,55.0,71.4,66.2
71,25,176,72,0,77.0,61.0,65.0,72.0,38.0,62.0,38.0,55.6,51.166666666666664,56.5,73.0,61.4
71,29,185,79,3,67.0,73.0,67.0,67.0,28.0,70.0,21.333333333333332,69.8,54.166666666666664,61.833333333333336,66.2,73.4
71,23,181,68,0,59.0,49.0,65.0,64.0,67.0,72.0,67.66666666666667,53.2,47.833333333333336,63.333333333333336,65.8,64.8
71,22,174,66,0,81.0,63.0,63.0,76.0,25.0,56.0,23.666666666666668,56.4,51.666666666666664,47.833333333333336,77.2,64.8
71,20,179,74,0,69.0,62.0,72.0,72.0,66.0,73.0,64.33333333333333,64.6,59.666666666666664,66.66666666666667,72.0,73.0
71,28,192,92,1,59.0,47.0,47.0,57.0,70.0,77.0,70.33333333333333,49.4,35.166666666666664,53.333333333333336,60.4,65.2
71,29,178,71,0,70.0,60.0,71.0,73.0,63.0,69.0,62.333333333333336,59.8,58.333333333333336,66.0,72.0,66.2
71,24,188,76,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,12.4,13.0,26.666666666666668,35.4,34.2
71,26,174,78,1,74.0,45.0,61.0,69.0,68.0,67.0,69.33333333333333,55.4,50.333333333333336,58.333333333333336,70.8,63.2
71,21,175,70,3,77.0,70.0,62.0,74.0,26.0,52.0,19.666666666666668,66.8,52.333333333333336,55.333333333333336,74.2,61.6
71,21,178,78,0,75.0,57.0,67.0,72.0,67.0,71.0,66.66666666666667,57.4,52.5,65.33333333333333,73.6,70.2
71,21,180,70,1,74.0,37.0,56.0,66.0,71.0,65.0,73.0,50.2,45.5,57.833333333333336,74.2,52.6
71,23,170,63,1,74.0,44.0,61.0,69.0,67.0,62.0,68.66666666666667,55.4,48.5,57.666666666666664,73.2,56.6
71,27,174,70,0,62.0,57.0,69.0,63.0,67.0,75.0,64.66666666666667,60.6,56.0,65.33333333333333,64.0,68.6
71,24,177,72,0,67.0,63.0,70.0,71.0,65.0,69.0,63.333333333333336,63.8,56.833333333333336,64.83333333333333,69.4,69.6
71,24,178,83,0,49.0,73.0,73.0,73.0,30.0,58.0,28.0,64.6,64.16666666666667,57.5,61.2,61.6
71,22,172,71,0,75.0,69.0,69.0,77.0,42.0,61.0,40.0,62.0,60.333333333333336,61.333333333333336,77.4,66.2
71,28,182,70,1,84.0,64.0,65.0,72.0,57.0,66.0,57.333333333333336,60.8,52.5,63.333333333333336,76.6,66.4
71,22,183,77,1,72.0,30.0,43.0,50.0,70.0,76.0,70.33333333333333,43.0,32.333333333333336,51.5,66.6,60.0
71,25,179,70,3,76.0,71.0,55.0,71.0,26.0,63.0,22.666666666666668,61.8,46.333333333333336,54.166666666666664,71.2,66.0
71,21,181,75,0,73.0,71.0,69.0,70.0,68.0,81.0,67.33333333333333,66.8,58.166666666666664,73.66666666666667,72.4,78.2
71,26,174,65,1,85.0,53.0,64.0,66.0,67.0,52.0,67.66666666666667,61.0,53.333333333333336,53.666666666666664,73.4,53.0
71,24,191,91,1,40.0,34.0,44.0,57.0,70.0,78.0,71.33333333333333,45.6,40.666666666666664,51.166666666666664,43.4,60.6
71,29,192,80,2,69.0,54.0,58.0,64.0,56.0,66.0,19.666666666666668,13.8,12.333333333333334,28.166666666666668,45.4,39.8
71,21,175,68,0,75.0,55.0,65.0,71.0,69.0,70.0,69.66666666666667,55.6,58.5,63.5,74.0,66.4
71,20,187,86,1,87.0,44.0,60.0,67.0,66.0,79.0,65.0,54.4,46.333333333333336,56.5,74.2,61.8
71,20,178,70,0,78.0,52.0,63.0,70.0,67.0,75.0,67.66666666666667,52.8,51.166666666666664,62.5,75.6,66.6
71,19,190,79,2,69.0,54.0,58.0,64.0,56.0,66.0,11.0,10.2,17.166666666666668,22.833333333333332,48.6,41.4
71,28,178,65,1,77.0,66.0,67.0,72.0,65.0,71.0,67.0,62.0,56.0,65.5,75.8,71.6
71,24,173,65,0,89.0,62.0,56.0,77.0,43.0,60.0,40.666666666666664,58.6,48.5,59.166666666666664,81.8,60.4
71,21,174,78,3,93.0,67.0,62.0,71.0,25.0,72.0,21.0,65.4,45.666666666666664,57.833333333333336,81.4,73.6
71,32,185,80,1,57.0,53.0,55.0,56.0,72.0,77.0,70.0,52.0,47.166666666666664,61.0,60.2,68.8
71,29,184,76,0,55.0,49.0,64.0,68.0,66.0,74.0,66.33333333333333,52.8,50.0,62.166666666666664,59.2,65.8
71,25,175,74,1,82.0,38.0,61.0,68.0,63.0,64.0,64.66666666666667,48.4,53.5,61.833333333333336,75.2,57.6
71,25,179,73,0,82.0,68.0,62.0,75.0,22.0,61.0,17.333333333333332,65.4,49.0,49.666666666666664,80.6,71.0
71,24,166,67,3,82.0,64.0,68.0,77.0,30.0,55.0,28.666666666666668,59.4,58.5,55.666666666666664,83.4,57.8
71,22,190,85,1,65.0,61.0,63.0,60.0,71.0,77.0,70.0,63.6,47.666666666666664,60.666666666666664,60.4,70.8
71,20,181,76,3,79.0,68.0,61.0,75.0,37.0,69.0,33.333333333333336,63.8,50.666666666666664,58.0,74.0,69.2
71,24,180,74,1,82.0,44.0,60.0,68.0,65.0,73.0,65.66666666666667,52.2,43.0,59.833333333333336,73.4,63.2
71,23,191,81,1,72.0,35.0,51.0,46.0,70.0,78.0,70.0,49.0,36.333333333333336,51.5,57.8,59.0
71,23,193,88,1,56.0,33.0,49.0,51.0,71.0,73.0,72.0,46.4,37.666666666666664,52.833333333333336,53.2,53.6
71,26,183,77,1,73.0,47.0,65.0,70.0,66.0,72.0,66.0,58.8,49.333333333333336,63.833333333333336,73.4,63.2
71,23,190,81,3,72.0,72.0,58.0,69.0,35.0,72.0,30.666666666666668,65.4,54.333333333333336,60.333333333333336,65.0,69.8
71,25,193,83,1,62.0,28.0,47.0,49.0,70.0,81.0,70.33333333333333,43.2,35.666666666666664,53.333333333333336,50.2,59.4
71,22,177,70,0,73.0,66.0,71.0,74.0,50.0,59.0,51.0,57.4,59.666666666666664,61.166666666666664,75.8,67.0
71,26,185,78,1,66.0,30.0,50.0,48.0,74.0,71.0,73.0,45.2,37.833333333333336,50.5,56.2,61.6
71,26,175,72,0,83.0,65.0,62.0,71.0,46.0,64.0,43.333333333333336,58.2,48.833333333333336,56.5,76.2,67.4
71,23,180,73,1,75.0,47.0,64.0,71.0,68.0,57.0,70.66666666666667,56.8,48.0,53.833333333333336,70.2,56.8
71,21,170,58,0,63.0,53.0,73.0,75.0,56.0,46.0,57.0,57.4,61.166666666666664,64.0,69.8,54.6
71,22,189,80,1,65.0,26.0,48.0,42.0,71.0,74.0,73.0,41.6,31.833333333333332,51.0,60.8,55.0
71,22,178,64,1,75.0,56.0,64.0,71.0,65.0,65.0,67.0,62.0,53.5,61.666666666666664,73.4,63.8
71,25,168,69,3,78.0,68.0,73.0,72.0,43.0,71.0,41.0,63.4,61.5,68.0,78.4,70.8
71,19,190,87,1,76.0,25.0,50.0,47.0,71.0,74.0,70.66666666666667,41.6,33.833333333333336,50.333333333333336,65.2,56.0
71,21,176,70,0,72.0,62.0,66.0,75.0,59.0,64.0,58.666666666666664,58.0,53.0,65.33333333333333,75.2,69.2
71,26,173,73,1,74.0,43.0,59.0,65.0,68.0,63.0,69.33333333333333,49.4,50.666666666666664,53.333333333333336,75.0,64.2
71,21,179,72,3,83.0,67.0,62.0,72.0,27.0,72.0,24.666666666666668,63.8,52.166666666666664,55.166666666666664,76.2,68.6
71,20,178,70,1,86.0,43.0,60.0,68.0,63.0,67.0,66.33333333333333,51.2,47.0,56.0,79.8,61.6
71,33,192,87,1,63.0,36.0,48.0,46.0,70.0,83.0,69.66666666666667,45.6,34.5,53.333333333333336,53.2,68.4
71,31,187,80,2,69.0,54.0,58.0,64.0,56.0,66.0,9.333333333333334,10.8,10.833333333333334,24.333333333333332,34.6,49.2
71,26,177,75,0,63.0,62.0,65.0,68.0,66.0,72.0,68.33333333333333,54.6,47.833333333333336,62.333333333333336,67.2,69.8
71,30,189,79,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,21.2,21.166666666666668,26.5,36.8,40.2
71,27,178,70,0,68.0,60.0,65.0,65.0,67.0,72.0,67.66666666666667,57.8,50.833333333333336,66.5,64.6,67.4
71,24,192,85,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,10.0,13.0,21.666666666666668,33.8,42.4
71,23,173,67,3,90.0,69.0,65.0,76.0,26.0,68.0,23.333333333333332,64.0,52.5,59.166666666666664,83.2,69.6
71,19,177,69,3,92.0,72.0,65.0,76.0,24.0,62.0,20.666666666666668,66.0,56.666666666666664,57.333333333333336,84.2,72.0
71,26,193,86,1,56.0,45.0,55.0,63.0,70.0,78.0,68.33333333333333,49.2,44.333333333333336,57.5,51.0,63.8
71,19,184,76,1,58.0,31.0,47.0,57.0,72.0,66.0,71.66666666666667,44.8,38.833333333333336,54.666666666666664,56.2,52.0
71,22,186,76,1,62.0,34.0,59.0,58.0,73.0,74.0,73.66666666666667,49.0,39.5,54.666666666666664,59.6,60.0
71,22,176,65,3,91.0,66.0,63.0,75.0,57.0,61.0,51.333333333333336,64.6,55.5,54.833333333333336,83.6,71.6
71,24,192,83,3,68.0,74.0,58.0,65.0,23.0,77.0,18.333333333333332,64.4,48.666666666666664,57.5,61.2,74.8
71,19,170,65,3,78.0,64.0,67.0,76.0,34.0,49.0,33.666666666666664,63.2,56.5,54.5,77.6,54.6
71,24,193,75,1,71.0,49.0,63.0,61.0,70.0,75.0,68.33333333333333,62.2,46.333333333333336,58.166666666666664,68.4,65.2
71,22,185,77,1,67.0,34.0,49.0,50.0,71.0,74.0,70.66666666666667,43.0,36.166666666666664,53.166666666666664,64.4,64.0
71,19,178,72,0,76.0,69.0,65.0,70.0,40.0,64.0,37.333333333333336,64.2,53.333333333333336,59.833333333333336,74.2,68.6
71,26,176,69,0,71.0,43.0,59.0,67.0,70.0,79.0,71.33333333333333,51.4,45.0,58.0,69.0,63.4
71,22,173,70,0,66.0,56.0,64.0,73.0,67.0,74.0,67.66666666666667,55.0,52.833333333333336,63.666666666666664,69.4,69.2
71,22,175,74,0,71.0,70.0,70.0,71.0,50.0,68.0,49.666666666666664,61.0,62.833333333333336,62.333333333333336,69.8,72.8
71,22,178,77,0,77.0,66.0,69.0,71.0,68.0,77.0,70.0,60.8,56.666666666666664,65.33333333333333,73.0,72.4
71,22,176,70,3,82.0,70.0,65.0,75.0,23.0,58.0,21.333333333333332,62.4,57.166666666666664,53.666666666666664,77.0,68.4
71,21,198,94,2,69.0,54.0,58.0,64.0,56.0,66.0,16.0,16.0,17.333333333333332,23.666666666666668,36.8,42.6
71,21,178,66,1,75.0,63.0,64.0,70.0,68.0,60.0,67.33333333333333,64.6,50.333333333333336,62.666666666666664,71.6,64.0
71,22,173,71,0,85.0,63.0,61.0,74.0,34.0,48.0,38.0,57.8,49.166666666666664,54.166666666666664,81.6,55.6
71,20,180,75,3,72.0,71.0,60.0,67.0,32.0,68.0,26.333333333333332,66.8,50.666666666666664,57.5,71.8,72.2
71,31,184,77,3,74.0,70.0,70.0,73.0,35.0,72.0,31.0,65.6,61.166666666666664,62.666666666666664,70.2,73.6
71,24,193,81,3,77.0,67.0,43.0,67.0,43.0,78.0,34.333333333333336,54.6,41.666666666666664,62.833333333333336,69.6,73.6
71,28,183,77,1,81.0,51.0,66.0,70.0,66.0,67.0,68.33333333333333,56.0,53.833333333333336,58.0,70.4,59.4
70,38,180,87,1,32.0,44.0,55.0,52.0,72.0,62.0,71.33333333333333,52.2,43.666666666666664,59.333333333333336,45.2,57.2
70,41,193,88,2,69.0,54.0,58.0,64.0,56.0,66.0,18.333333333333332,14.4,16.5,33.5,36.6,44.4
70,36,181,71,0,55.0,61.0,71.0,66.0,64.0,72.0,64.33333333333333,58.0,58.166666666666664,68.16666666666667,62.4,71.8
70,39,169,67,1,70.0,47.0,72.0,70.0,65.0,65.0,65.66666666666667,57.2,59.333333333333336,63.333333333333336,74.2,63.4
70,36,185,78,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,15.4,12.5,30.5,54.4,43.0
70,38,180,71,2,69.0,54.0,58.0,64.0,56.0,66.0,18.666666666666668,20.8,15.666666666666666,27.166666666666668,49.2,43.6
70,35,180,68,0,55.0,63.0,63.0,63.0,71.0,76.0,70.33333333333333,61.8,49.166666666666664,62.5,62.0,73.6
70,35,177,71,0,70.0,68.0,69.0,74.0,44.0,55.0,37.0,66.0,60.666666666666664,66.0,73.2,56.2
70,33,198,85,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,16.2,16.333333333333332,36.0,56.4,49.4
70,37,193,85,3,37.0,72.0,67.0,66.0,43.0,69.0,39.0,72.8,54.666666666666664,65.66666666666667,49.4,68.4
70,35,189,85,1,36.0,47.0,60.0,55.0,72.0,64.0,70.66666666666667,54.6,52.333333333333336,61.166666666666664,49.6,59.6
70,35,188,91,1,52.0,39.0,59.0,54.0,69.0,78.0,68.0,56.4,46.0,58.0,52.0,60.6
70,36,180,78,0,34.0,60.0,75.0,65.0,65.0,66.0,63.0,60.2,58.166666666666664,75.66666666666667,49.4,55.8
70,36,188,76,1,45.0,36.0,45.0,53.0,72.0,63.0,71.0,44.6,36.0,54.166666666666664,52.0,53.6
70,34,180,73,3,64.0,73.0,62.0,70.0,30.0,71.0,24.0,68.0,51.666666666666664,65.66666666666667,70.8,72.8
70,34,186,76,3,51.0,71.0,59.0,68.0,33.0,69.0,23.333333333333332,67.8,44.333333333333336,62.833333333333336,60.2,71.8
70,36,188,90,2,69.0,54.0,58.0,64.0,56.0,66.0,18.666666666666668,20.4,20.0,41.166666666666664,49.2,50.2
70,37,193,96,2,69.0,54.0,58.0,64.0,56.0,66.0,22.666666666666668,17.8,18.833333333333332,36.333333333333336,52.4,52.2
70,34,178,72,0,74.0,65.0,69.0,70.0,44.0,66.0,41.0,63.2,56.666666666666664,64.83333333333333,70.0,66.2
70,32,185,78,1,60.0,52.0,63.0,64.0,68.0,79.0,67.66666666666667,56.6,45.833333333333336,63.666666666666664,60.4,69.8
70,32,181,78,3,82.0,66.0,59.0,69.0,32.0,71.0,26.333333333333332,59.6,52.0,58.5,72.6,72.0
70,32,183,79,3,54.0,73.0,70.0,68.0,36.0,68.0,31.333333333333332,70.6,57.833333333333336,68.0,61.0,68.4
70,32,188,80,1,52.0,59.0,62.0,56.0,69.0,79.0,66.33333333333333,57.8,50.333333333333336,61.0,54.2,78.0
70,33,189,86,1,57.0,48.0,56.0,61.0,68.0,79.0,66.66666666666667,57.0,44.333333333333336,58.666666666666664,59.2,68.4
70,34,176,77,0,40.0,52.0,66.0,66.0,68.0,68.0,66.0,56.8,53.0,63.5,56.2,68.0
70,33,179,82,3,59.0,72.0,61.0,67.0,30.0,68.0,26.0,68.6,48.666666666666664,61.666666666666664,64.0,69.2
70,32,180,79,1,61.0,60.0,65.0,69.0,67.0,74.0,67.0,62.2,55.5,65.5,65.4,72.6
70,35,181,76,0,49.0,67.0,70.0,71.0,65.0,76.0,64.0,62.6,58.0,67.83333333333333,59.4,75.8
70,32,193,78,2,69.0,54.0,58.0,64.0,56.0,66.0,15.333333333333334,20.4,16.0,26.666666666666668,39.2,37.0
70,35,189,84,1,34.0,27.0,51.0,42.0,72.0,70.0,72.66666666666667,47.8,36.166666666666664,53.833333333333336,42.8,50.8
70,33,180,77,0,57.0,68.0,67.0,70.0,69.0,72.0,69.66666666666667,65.2,56.333333333333336,68.5,65.0,74.6
70,33,181,73,0,41.0,59.0,59.0,63.0,70.0,71.0,70.0,51.6,51.0,68.0,54.0,65.6
70,31,180,75,0,69.0,70.0,69.0,69.0,67.0,74.0,66.66666666666667,65.4,58.166666666666664,71.16666666666667,68.0,72.6
70,31,175,68,1,76.0,57.0,67.0,68.0,63.0,67.0,64.0,60.6,53.5,61.666666666666664,73.6,64.2
70,31,168,62,0,66.0,61.0,69.0,73.0,70.0,68.0,71.0,61.2,56.666666666666664,69.5,75.0,68.2
70,33,189,80,3,62.0,73.0,51.0,65.0,30.0,73.0,23.333333333333332,63.4,51.5,56.0,59.0,75.2
70,37,184,82,1,60.0,42.0,50.0,51.0,70.0,72.0,70.66666666666667,48.4,42.833333333333336,51.5,58.2,62.8
70,32,181,78,0,67.0,63.0,70.0,71.0,66.0,69.0,67.0,60.2,59.833333333333336,66.66666666666667,67.8,74.2
70,33,177,65,1,79.0,67.0,69.0,73.0,63.0,63.0,63.333333333333336,65.8,59.333333333333336,66.16666666666667,77.4,71.6
70,35,191,84,1,46.0,55.0,63.0,64.0,68.0,74.0,68.0,60.6,53.0,66.83333333333333,53.0,68.0
70,34,178,82,0,53.0,67.0,68.0,70.0,69.0,81.0,69.33333333333333,64.6,56.833333333333336,71.66666666666667,63.4,76.6
70,35,185,80,1,54.0,35.0,51.0,46.0,68.0,75.0,66.33333333333333,49.2,37.0,53.166666666666664,55.0,56.2
70,32,181,69,3,66.0,71.0,70.0,68.0,37.0,61.0,32.0,70.0,58.166666666666664,59.666666666666664,68.0,66.2
70,31,173,71,1,75.0,58.0,63.0,63.0,65.0,73.0,66.0,57.0,51.833333333333336,63.833333333333336,71.8,71.0
70,33,169,65,3,83.0,67.0,66.0,76.0,30.0,56.0,29.333333333333332,64.4,58.333333333333336,54.666666666666664,83.6,66.2
70,34,184,73,1,53.0,33.0,57.0,54.0,71.0,72.0,70.66666666666667,48.8,46.333333333333336,52.666666666666664,59.6,59.2
70,35,178,84,0,78.0,68.0,70.0,71.0,41.0,62.0,34.0,64.0,60.0,60.5,73.4,67.6
70,33,183,75,2,69.0,54.0,58.0,64.0,56.0,66.0,17.666666666666668,23.6,19.833333333333332,38.0,50.6,52.6
70,31,180,78,1,75.0,54.0,67.0,67.0,63.0,76.0,64.0,54.0,59.0,65.0,68.4,74.2
70,31,178,70,1,75.0,64.0,71.0,73.0,64.0,66.0,63.333333333333336,63.8,60.666666666666664,63.0,73.6,71.0
70,31,177,74,3,57.0,73.0,63.0,71.0,42.0,71.0,39.666666666666664,65.8,55.833333333333336,64.0,66.2,74.0
70,30,191,86,0,46.0,60.0,73.0,63.0,66.0,75.0,65.66666666666667,63.8,57.666666666666664,68.5,47.4,73.0
70,29,182,79,0,56.0,65.0,67.0,62.0,65.0,75.0,65.66666666666667,62.4,54.0,63.666666666666664,61.6,75.0
70,30,180,73,0,68.0,65.0,68.0,70.0,65.0,72.0,65.0,65.0,56.166666666666664,67.33333333333333,69.8,72.4
70,31,187,80,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,21.8,18.166666666666668,29.166666666666668,41.6,40.6
70,32,182,73,1,79.0,67.0,65.0,66.0,63.0,76.0,63.666666666666664,60.4,57.833333333333336,65.83333333333333,72.0,72.8
70,37,181,77,0,66.0,67.0,68.0,69.0,68.0,70.0,68.0,62.0,56.333333333333336,69.33333333333333,67.8,71.0
70,31,185,86,1,30.0,48.0,66.0,60.0,71.0,72.0,71.0,58.6,51.166666666666664,61.333333333333336,44.4,57.2
70,29,184,78,3,73.0,69.0,63.0,67.0,46.0,74.0,41.333333333333336,67.6,51.833333333333336,64.66666666666667,70.0,71.4
70,31,180,71,1,67.0,67.0,69.0,70.0,65.0,66.0,64.66666666666667,65.0,59.666666666666664,65.83333333333333,68.6,67.8
70,31,180,77,0,61.0,67.0,69.0,70.0,65.0,68.0,66.0,64.0,57.666666666666664,64.66666666666667,66.0,72.2
